OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,capacity,lat,lon,name,short_name,station_id,DDLat,DDLon,ORIG_OID,OBJECTID_1,Shape_Leng,zone,LocationID,borough,taxi_R_OBJECTID,taxi_R_tz,taxi_R_total,taxi_R_male,taxi_R_age_under_29,taxi_R_age_30_54,taxi_R_age_55_over,taxi_R_white,taxi_R_black,taxi_R_asian,taxi_R_others,taxi_R_two_or_more,taxi_R_less_high_school,taxi_R_high_school,taxi_R_college,taxi_R_bachelor,taxi_W_OBJECTID,taxi_W_tz,taxi_W_total,taxi_W_male,taxi_W_age_under_29,taxi_W_age_30_54,taxi_W_age_55_over,taxi_W_white,taxi_W_black,taxi_W_asian,taxi_W_others,taxi_W_two_or_more,taxi_W_less_high_school,taxi_W_high_school,taxi_W_college,taxi_W_bachelor,nyu_2451_34513_statefp,nyu_2451_34513_countyfp,nyu_2451_34513_tractce,nyu_2451_34513_geoid,nyu_2451_34513_name,nyu_2451_34513_namelsad,nyu_2451_34513_mtfcc,nyu_2451_34513_funcstat,nyu_2451_34513_aland,nyu_2451_34513_awater,nyu_2451_34513_intptlat,nyu_2451_34513_intptlon,nyu_2451_34513_ct,census_csv_CensusTract,census_csv_County,census_csv_Borough,census_csv_Income,census_csv_IncomePerCap,census_csv_Drive,census_csv_Carpool,census_csv_Transit,census_csv_Walk,census_csv_OtherTransp,census_csv_WorkAtHome,census_csv_MeanCommute,census_csv_Employed,census_csv_PrivateWork,census_csv_PublicWork,census_csv_SelfEmployed,census_csv_FamilyWork,census_csv_Unemployment
654,1,654,1,654,19,40.757420000000003,-73.945132999999998,40 Ave & 9 St,6664.050000000000182,3557,40.75742827N,073.94513443W,696,193,0.065529958480100,Queensbridge/Ravenswood,193,Queens,191,193,5185,0.453809064609450,0.268466730954677,0.544455159112825,0.187078109932498,0.457473481195757,0.423529411764706,0.087174541947927,0.010607521697203,0.021215043394407,0.137512054001929,0.179749276759884,0.233558341369335,0.180713596914176,187,193,5833,0.668609634836276,0.188239327961598,0.610663466483799,0.201097205554603,0.694325390022287,0.207268986799246,0.072518429624550,0.009086233499057,0.016800960054860,0.135950625750043,0.203840219441111,0.241042345276873,0.230927481570375,36,081,008500,36081008500,85,Census Tract 85,G5020,S,273044,0,+40.7600215,-073.9407223,36081008500.000000000000000,36081008500.000000000000000,Queens,Queens,34904,15928,27.600000000000001,3.300000000000000,56.600000000000001,11.699999999999999,0.000000000000000,0.800000000000000,37.000000000000000,0.442882250000000,78.400000000000006,2.200000000000000,19.399999999999999,0.000000000000000,10.000000000000000
655,1,655,1,655,27,40.679438800000000,-73.968043799999990,Bergen St & Vanderbilt Ave,4157.100000000000364,3558,40.67944705N,073.96804523W,697,189,0.048674330650200,Prospect Heights,189,Brooklyn,187,189,12438,0.475880366618427,0.222383019778099,0.621321755909310,0.156295224312590,0.679289274803023,0.215790319987136,0.077102428043094,0.005788712011577,0.022029265155170,0.084659913169320,0.147210162405531,0.212654767647532,0.333092136999518,183,189,4451,0.465513367782521,0.238822736463716,0.576724331610874,0.184452931925410,0.610649292293867,0.274769714670860,0.089193439676477,0.006290721186250,0.019096832172545,0.113008312738710,0.162435407773534,0.227364637160189,0.258368905863851,36,047,020300,36047020300,203,Census Tract 203,G5020,S,140848,0,+40.6799568,-073.9648123,36047020300.000000000000000,36047020300.000000000000000,Kings,Brooklyn,106250,47969,9.900000000000000,1.500000000000000,74.700000000000003,6.900000000000000,1.800000000000000,5.200000000000000,38.700000000000003,0.572867299000000,83.799999999999997,9.300000000000001,6.900000000000000,0.000000000000000,13.100000000000000
656,1,656,1,656,19,40.757631400000001,-73.939122400000002,21 St & 38 Ave,6656.050000000000182,3559,40.75763967N,073.93912383W,698,193,0.065529958480100,Queensbridge/Ravenswood,193,Queens,191,193,5185,0.453809064609450,0.268466730954677,0.544455159112825,0.187078109932498,0.457473481195757,0.423529411764706,0.087174541947927,0.010607521697203,0.021215043394407,0.137512054001929,0.179749276759884,0.233558341369335,0.180713596914176,187,193,5833,0.668609634836276,0.188239327961598,0.610663466483799,0.201097205554603,0.694325390022287,0.207268986799246,0.072518429624550,0.009086233499057,0.016800960054860,0.135950625750043,0.203840219441111,0.241042345276873,0.230927481570375,36,081,004300,36081004300,43,Census Tract 43,G5020,S,170813,0,+40.7609451,-073.9375143,36081004300.000000000000000,36081004300.000000000000000,Queens,Queens,18594,13937,12.000000000000000,1.200000000000000,73.799999999999997,6.500000000000000,2.200000000000000,4.200000000000000,44.500000000000000,0.358974359000000,84.000000000000000,13.199999999999999,2.800000000000000,0.000000000000000,24.500000000000000
657,1,657,1,657,19,40.754876000000003,-73.934325999999999,28 St & 38 Ave,6538.029999999999745,3560,40.75488427N,073.93432743W,699,146,0.047140521571700,Long Island City/Queens Plaza,146,Queens,144,146,4001,0.531367158210447,0.263684078980255,0.564608847788053,0.171707073231692,0.677830542364409,0.089977505623594,0.195701074731317,0.012996750812297,0.023494126468383,0.110222444388903,0.155961009747563,0.191202199450137,0.278930267433142,140,146,19542,0.588629618258111,0.166769010336711,0.614471394944223,0.218759594719067,0.664056903080544,0.214614676082284,0.094974925800839,0.009415617644049,0.016937877392283,0.130795210316242,0.194964691433835,0.248490430866851,0.258980657046362,36,081,003100,36081003100,31,Census Tract 31,G5020,S,164961,0,+40.7531761,-073.9339044,36081003100.000000000000000,36081003100.000000000000000,Queens,Queens,56667,29555,9.800000000000001,0.700000000000000,74.200000000000003,5.800000000000000,3.900000000000000,5.500000000000000,33.299999999999997,0.653119093000000,84.400000000000006,8.000000000000000,7.100000000000000,0.600000000000000,4.800000000000000
658,1,658,1,658,26,40.753110599999999,-73.927991700000007,37 Ave & 35 St,6529.020000000000437,3561,40.75311887N,073.92799313W,700,146,0.047140521571700,Long Island City/Queens Plaza,146,Queens,144,146,4001,0.531367158210447,0.263684078980255,0.564608847788053,0.171707073231692,0.677830542364409,0.089977505623594,0.195701074731317,0.012996750812297,0.023494126468383,0.110222444388903,0.155961009747563,0.191202199450137,0.278930267433142,140,146,19542,0.588629618258111,0.166769010336711,0.614471394944223,0.218759594719067,0.664056903080544,0.214614676082284,0.094974925800839,0.009415617644049,0.016937877392283,0.130795210316242,0.194964691433835,0.248490430866851,0.258980657046362,36,081,005500,36081005500,55,Census Tract 55,G5020,S,165958,0,+40.7537949,-073.9277888,36081005500.000000000000000,36081005500.000000000000000,Queens,Queens,58690,29978,15.900000000000000,4.300000000000000,68.299999999999997,9.300000000000001,2.100000000000000,0.000000000000000,41.399999999999999,0.605514316000000,84.099999999999994,10.699999999999999,5.300000000000000,0.000000000000000,7.500000000000000
659,1,659,1,659,27,40.676519799999994,-73.959608200000005,Classon Ave & St Marks Ave,4074.030000000000200,3562,40.67652805N,073.95960963W,701,61,0.117310808097000,Crown Heights North,61,Brooklyn,60,61,47563,0.441456594411622,0.275529297983727,0.550028383407270,0.174442318609003,0.403990496814751,0.525576603662511,0.044236065849505,0.007043289952274,0.019153543720960,0.113365431112419,0.174652566070265,0.225595525934024,0.210857178899565,58,61,13419,0.478724197034056,0.205976600342798,0.557195021983754,0.236828377673448,0.469260004471272,0.419405320813772,0.085922945077875,0.009315150160221,0.016096579476861,0.128772635814889,0.181533646322379,0.235934123258067,0.247782994261868,36,047,030500,36047030500,305,Census Tract 305,G5020,S,322484,0,+40.6773162,-073.9590607,36047030500.000000000000000,36047030500.000000000000000,Kings,Brooklyn,65701,34188,6.800000000000000,1.700000000000000,79.200000000000003,3.500000000000000,6.500000000000000,2.300000000000000,42.000000000000000,0.619391699000000,78.700000000000003,13.500000000000000,7.900000000000000,0.000000000000000,7.000000000000000
660,1,660,1,660,21,40.757185999999997,-73.932718999999992,28 St & 36 Ave,6614.010000000000218,3563,40.75719427N,073.93272043W,702,146,0.047140521571700,Long Island City/Queens Plaza,146,Queens,144,146,4001,0.531367158210447,0.263684078980255,0.564608847788053,0.171707073231692,0.677830542364409,0.089977505623594,0.195701074731317,0.012996750812297,0.023494126468383,0.110222444388903,0.155961009747563,0.191202199450137,0.278930267433142,140,146,19542,0.588629618258111,0.166769010336711,0.614471394944223,0.218759594719067,0.664056903080544,0.214614676082284,0.094974925800839,0.009415617644049,0.016937877392283,0.130795210316242,0.194964691433835,0.248490430866851,0.258980657046362,36,081,003300,36081003300,33,Census Tract 33,G5020,S,508310,0,+40.7543878,-073.9380943,36081003300.000000000000000,36081003300.000000000000000,Queens,Queens,54025,32673,10.100000000000000,5.000000000000000,69.700000000000003,7.300000000000000,4.100000000000000,3.700000000000000,32.399999999999999,0.599786172000000,85.299999999999997,3.400000000000000,10.800000000000001,0.500000000000000,5.700000000000000
661,1,661,1,661,19,40.760185299999996,-73.936272599999995,21 St & 36 Ave,6729.020000000000437,3564,40.76019357N,073.93627403W,703,7,0.107417171123000,Astoria,7,Queens,6,7,43048,0.502880505482252,0.273578331165211,0.564160936628879,0.162260732205910,0.762358297714180,0.092338784612526,0.118797621259989,0.007758780895744,0.018746515517562,0.091246980115220,0.146627020999814,0.196919717524624,0.291627950195131,5,7,17223,0.521395807931255,0.232595947279800,0.558032863031992,0.209371189688208,0.704697207222900,0.161934622307380,0.110898217499855,0.008302850838994,0.014167102130872,0.129942518724961,0.179004819137200,0.220344887650235,0.238111827207804,36,081,004700,36081004700,47,Census Tract 47,G5020,S,179250,0,+40.7602879,-073.9331578,36081004700.000000000000000,36081004700.000000000000000,Queens,Queens,29538,19046,10.500000000000000,3.200000000000000,74.700000000000003,8.300000000000001,2.500000000000000,0.800000000000000,42.000000000000000,0.408875592000000,80.099999999999994,13.800000000000001,5.700000000000000,0.400000000000000,18.199999999999999
662,1,662,1,662,19,40.761437600000001,-73.941126499999996,36 Ave & 10 St,6737.029999999999745,3565,40.76144587N,073.94112793W,704,193,0.065529958480100,Queensbridge/Ravenswood,193,Queens,191,193,5185,0.453809064609450,0.268466730954677,0.544455159112825,0.187078109932498,0.457473481195757,0.423529411764706,0.087174541947927,0.010607521697203,0.021215043394407,0.137512054001929,0.179749276759884,0.233558341369335,0.180713596914176,187,193,5833,0.668609634836276,0.188239327961598,0.610663466483799,0.201097205554603,0.694325390022287,0.207268986799246,0.072518429624550,0.009086233499057,0.016800960054860,0.135950625750043,0.203840219441111,0.241042345276873,0.230927481570375,36,081,003900,36081003900,39,Census Tract 39,G5020,S,146970,0,+40.7627994,-073.9409316,36081003900.000000000000000,36081003900.000000000000000,Queens,Queens,41287,18917,11.699999999999999,6.600000000000000,62.700000000000003,6.200000000000000,8.400000000000000,4.400000000000000,41.500000000000000,0.401579587000000,85.299999999999997,8.000000000000000,6.700000000000000,0.000000000000000,20.899999999999999
663,1,663,1,663,25,40.759627600000002,-73.932145499999990,Crescent St & 35 Ave,6688.010000000000218,3566,40.75963587N,073.93214693W,705,7,0.107417171123000,Astoria,7,Queens,6,7,43048,0.502880505482252,0.273578331165211,0.564160936628879,0.162260732205910,0.762358297714180,0.092338784612526,0.118797621259989,0.007758780895744,0.018746515517562,0.091246980115220,0.146627020999814,0.196919717524624,0.291627950195131,5,7,17223,0.521395807931255,0.232595947279800,0.558032863031992,0.209371189688208,0.704697207222900,0.161934622307380,0.110898217499855,0.008302850838994,0.014167102130872,0.129942518724961,0.179004819137200,0.220344887650235,0.238111827207804,36,081,004700,36081004700,47,Census Tract 47,G5020,S,179250,0,+40.7602879,-073.9331578,36081004700.000000000000000,36081004700.000000000000000,Queens,Queens,29538,19046,10.500000000000000,3.200000000000000,74.700000000000003,8.300000000000001,2.500000000000000,0.800000000000000,42.000000000000000,0.408875592000000,80.099999999999994,13.800000000000001,5.700000000000000,0.400000000000000,18.199999999999999
664,1,664,1,664,19,40.762744200000007,-73.939114099999998,11 St & 35 Ave,6768.039999999999964,3567,40.76275247N,073.93911553W,706,193,0.065529958480100,Queensbridge/Ravenswood,193,Queens,191,193,5185,0.453809064609450,0.268466730954677,0.544455159112825,0.187078109932498,0.457473481195757,0.423529411764706,0.087174541947927,0.010607521697203,0.021215043394407,0.137512054001929,0.179749276759884,0.233558341369335,0.180713596914176,187,193,5833,0.668609634836276,0.188239327961598,0.610663466483799,0.201097205554603,0.694325390022287,0.207268986799246,0.072518429624550,0.009086233499057,0.016800960054860,0.135950625750043,0.203840219441111,0.241042345276873,0.230927481570375,36,081,008500,36081008500,85,Census Tract 85,G5020,S,273044,0,+40.7600215,-073.9407223,36081008500.000000000000000,36081008500.000000000000000,Queens,Queens,34904,15928,27.600000000000001,3.300000000000000,56.600000000000001,11.699999999999999,0.000000000000000,0.800000000000000,37.000000000000000,0.442882250000000,78.400000000000006,2.200000000000000,19.399999999999999,0.000000000000000,10.000000000000000
665,1,665,1,665,21,40.756933200000006,-73.926223099999987,34 St & 35 Ave,6605.079999999999927,3568,40.75694147N,073.92622453W,707,7,0.107417171123000,Astoria,7,Queens,6,7,43048,0.502880505482252,0.273578331165211,0.564160936628879,0.162260732205910,0.762358297714180,0.092338784612526,0.118797621259989,0.007758780895744,0.018746515517562,0.091246980115220,0.146627020999814,0.196919717524624,0.291627950195131,5,7,17223,0.521395807931255,0.232595947279800,0.558032863031992,0.209371189688208,0.704697207222900,0.161934622307380,0.110898217499855,0.008302850838994,0.014167102130872,0.129942518724961,0.179004819137200,0.220344887650235,0.238111827207804,36,081,005700,36081005700,57,Census Tract 57,G5020,S,223565,0,+40.7569544,-073.9256721,36081005700.000000000000000,36081005700.000000000000000,Queens,Queens,57569,31776,8.300000000000001,3.500000000000000,75.900000000000006,8.100000000000000,3.100000000000000,1.200000000000000,36.299999999999997,0.609038239000000,85.099999999999994,7.000000000000000,7.900000000000000,0.000000000000000,11.000000000000000
666,1,666,1,666,29,40.675832399999997,-73.956167700000009,Franklin Ave & St Marks Ave,4107.050000000000182,3569,40.67584065N,073.95616913W,708,61,0.117310808097000,Crown Heights North,61,Brooklyn,60,61,47563,0.441456594411622,0.275529297983727,0.550028383407270,0.174442318609003,0.403990496814751,0.525576603662511,0.044236065849505,0.007043289952274,0.019153543720960,0.113365431112419,0.174652566070265,0.225595525934024,0.210857178899565,58,61,13419,0.478724197034056,0.205976600342798,0.557195021983754,0.236828377673448,0.469260004471272,0.419405320813772,0.085922945077875,0.009315150160221,0.016096579476861,0.128772635814889,0.181533646322379,0.235934123258067,0.247782994261868,36,047,030500,36047030500,305,Census Tract 305,G5020,S,322484,0,+40.6773162,-073.9590607,36047030500.000000000000000,36047030500.000000000000000,Kings,Brooklyn,65701,34188,6.800000000000000,1.700000000000000,79.200000000000003,3.500000000000000,6.500000000000000,2.300000000000000,42.000000000000000,0.619391699000000,78.700000000000003,13.500000000000000,7.900000000000000,0.000000000000000,7.000000000000000
667,1,667,1,667,31,40.755732700000003,-73.923661099999990,35 Ave & 37 St,6563.119999999999891,3570,40.75574097N,073.92366252W,709,7,0.107417171123000,Astoria,7,Queens,6,7,43048,0.502880505482252,0.273578331165211,0.564160936628879,0.162260732205910,0.762358297714180,0.092338784612526,0.118797621259989,0.007758780895744,0.018746515517562,0.091246980115220,0.146627020999814,0.196919717524624,0.291627950195131,5,7,17223,0.521395807931255,0.232595947279800,0.558032863031992,0.209371189688208,0.704697207222900,0.161934622307380,0.110898217499855,0.008302850838994,0.014167102130872,0.129942518724961,0.179004819137200,0.220344887650235,0.238111827207804,36,081,005700,36081005700,57,Census Tract 57,G5020,S,223565,0,+40.7569544,-073.9256721,36081005700.000000000000000,36081005700.000000000000000,Queens,Queens,57569,31776,8.300000000000001,3.500000000000000,75.900000000000006,8.100000000000000,3.100000000000000,1.200000000000000,36.299999999999997,0.609038239000000,85.099999999999994,7.000000000000000,7.900000000000000,0.000000000000000,11.000000000000000
668,1,668,1,668,24,40.676367999999997,-73.952918000000011,Bedford Ave & Bergen St,4066.150000000000091,3571,40.67637625N,073.95291943W,710,61,0.117310808097000,Crown Heights North,61,Brooklyn,60,61,47563,0.441456594411622,0.275529297983727,0.550028383407270,0.174442318609003,0.403990496814751,0.525576603662511,0.044236065849505,0.007043289952274,0.019153543720960,0.113365431112419,0.174652566070265,0.225595525934024,0.210857178899565,58,61,13419,0.478724197034056,0.205976600342798,0.557195021983754,0.236828377673448,0.469260004471272,0.419405320813772,0.085922945077875,0.009315150160221,0.016096579476861,0.128772635814889,0.181533646322379,0.235934123258067,0.247782994261868,36,047,022100,36047022100,221,Census Tract 221,G5020,S,149993,0,+40.6761330,-073.9543632,36047022100.000000000000000,36047022100.000000000000000,Kings,Brooklyn,37140,28698,7.700000000000000,1.300000000000000,75.200000000000003,4.300000000000000,8.600000000000000,3.000000000000000,43.000000000000000,0.548296122000000,77.900000000000006,15.199999999999999,6.900000000000000,0.000000000000000,12.400000000000000
669,1,669,1,669,33,40.756912999999997,-73.921631000000005,34 Ave & 38 St,6638.010000000000218,3572,40.75692127N,073.92163242W,711,7,0.107417171123000,Astoria,7,Queens,6,7,43048,0.502880505482252,0.273578331165211,0.564160936628879,0.162260732205910,0.762358297714180,0.092338784612526,0.118797621259989,0.007758780895744,0.018746515517562,0.091246980115220,0.146627020999814,0.196919717524624,0.291627950195131,5,7,17223,0.521395807931255,0.232595947279800,0.558032863031992,0.209371189688208,0.704697207222900,0.161934622307380,0.110898217499855,0.008302850838994,0.014167102130872,0.129942518724961,0.179004819137200,0.220344887650235,0.238111827207804,36,081,015700,36081015700,157,Census Tract 157,G5020,S,128464,0,+40.7550147,-073.9219258,36081015700.000000000000000,36081015700.000000000000000,Queens,Queens,46632,28557,9.900000000000000,2.200000000000000,71.200000000000003,9.800000000000001,3.600000000000000,3.300000000000000,35.899999999999999,0.576527111000000,83.099999999999994,5.500000000000000,11.400000000000000,0.000000000000000,8.300000000000001
